lat	lng	time
40.4	-3.7	2843
55.7	37.6	2843
40.5	-74.2	2843
30.7	104.1	2843
55.2	61.4	2843
50.1	8.7	2843
48.9	2.3	2843
17.7	74.0	2843
56.2	44.2	2843
22.3	91.8	2843
30.3	120.2	2843
25.0	102.7	2843
53.3	34.4	2843
48.7	44.5	2844
60.2	60.0	2844
30.3	120.2	2844
47.2	39.7	2845
30.3	120.2	2845
55.0	73.4	2845
52.2	20.8	2845
48.0	37.9	2845
56.2	47.3	2845
57.8	40.9	2845
25.0	121.5	2845
55.0	73.4	2845
40.6	22.9	2845
56.9	53.2	2845
45.5	-73.6	2845
21.2	81.4	2845
20.0	110.3	2846
44.7	-73.5	2846
48.7	44.5	2846
50.4	30.5	2846
48.9	2.3	2846
58.0	56.3	2847
32.1	118.8	2847
45.5	-73.6	2847
36.1	103.8	2847
55.8	37.6	2847
49.8	73.1	2847
50.4	30.5	2847
31.0	121.4	2847
37.5	127.0	2847
51.3	37.8	2847
50.5	30.5	2847
45.5	-73.6	2847
32.1	118.8	2847
53.7	91.4	2847
48.9	2.3	2847
55.0	73.4	2848
57.8	40.9	2848
30.3	120.2	2848
40.7	109.8	2848
51.5	46.1	2848
50.5	30.5	2848
25.0	121.5	2848
-23.5	-46.6	2848
48.9	24.7	2848
30.3	120.2	2848
37.8	128.9	2849
48.8	37.6	2849
-22.9	-43.2	2849
30.3	120.2	2849
25.0	121.5	2849
23.1	113.3	2849
48.5	32.3	2849
55.1	59.5	2849
23.5	121.0	2849
55.0	73.4	2850
37.5	127.0	2850
48.0	37.9	2850
45.0	34.1	2850
48.0	68.0	2850
30.3	120.2	2850
24.0	121.2	2850
31.0	121.4	2850
45.5	-73.6	2850
40.0	45.0	2850
45.5	-73.6	2851
47.2	39.7	2851
55.0	73.4	2851
22.3	114.2	2851
51.5	-0.1	2851
41.6	-8.4	2851
41.5	21.0	2852
45.5	-73.6	2852
45.5	-73.6	2852
48.5	35.0	2852
53.6	56.0	2852
22.6	120.4	2852
34.3	108.9	2852
56.9	35.9	2852
22.6	120.3	2853
40.5	-74.2	2853
55.2	61.4	2853
43.6	-70.3	2853
55.8	37.6	2853
38.6	27.4	2853
25.0	121.5	2853
48.5	35.0	2854
36.1	103.8	2854
42.1	21.7	2854
24.1	120.5	2854
55.7	37.6	2854
48.5	35.0	2854
42.4	-71.1	2854
25.0	121.5	2854
25.0	121.5	2854
23.1	113.3	2854
23.5	121.0	2855
50.1	8.7	2855
30.9	120.1	2855
30.3	120.2	2855
52.3	21.0	2855
25.0	102.7	2855
54.8	32.0	2855
50.1	14.4	2855
37.5	127.0	2856
45.5	-73.6	2856
55.3	61.4	2856
56.1	47.3	2856
37.5	127.0	2856
34.8	113.7	2856
29.4	48.0	2856
55.3	52.0	2856
55.0	73.4	2857
23.5	121.0	2857
45.5	-73.6	2857
55.7	37.6	2857
47.2	39.7	2857
45.5	-73.6	2857
23.5	121.0	2857
45.5	-73.6	2857
32.1	118.8	2858
52.2	104.1	2858
37.3	-121.9	2858
28.6	115.9	2858
39.9	116.4	2858
23.5	121.0	2858
51.5	46.0	2858
51.3	9.5	2859
56.9	53.2	2859
55.7	37.6	2859
55.2	61.4	2859
23.5	121.0	2859
50.4	30.5	2859
40.4	-3.7	2860
23.5	121.0	2860
32.1	118.8	2860
52.2	48.0	2860
50.3	28.7	2860
45.0	34.1	2860
17.4	78.5	2860
47.7	-122.3	2860
41.0	-81.4	2861
30.7	104.1	2861
34.1	-118.3	2861
50.3	28.7	2861
35.6	139.8	2862
23.5	121.0	2862
40.7	109.8	2862
25.0	121.5	2862
26.1	119.3	2862
40.0	45.0	2862
25.0	121.5	2862
45.5	-73.6	2862
48.9	2.3	2863
45.5	-73.6	2863
23.5	121.0	2863
32.1	118.8	2863
45.6	11.8	2863
34.0	-117.9	2863
26.1	119.3	2863
55.9	52.3	2863
22.6	88.4	2863
40.0	45.0	2864
55.7	37.6	2864
51.2	-114.1	2864
47.0	28.9	2864
55.2	61.4	2864
51.7	36.2	2864
48.9	2.3	2864
24.1	120.7	2865
45.5	-73.6	2865
30.3	120.2	2865
52.0	47.8	2865
48.9	2.3	2865
20.0	110.3	2865
23.5	121.0	2865
50.6	36.6	2865
43.0	44.7	2865
37.5	127.0	2865
56.1	47.3	2865
25.0	121.5	2865
45.5	-73.6	2865
37.5	127.0	2865
48.9	2.3	2865
23.1	113.3	2866
50.5	30.5	2866
56.9	53.2	2866
36.7	117.0	2866
57.8	40.9	2866
55.3	61.4	2866
39.9	116.4	2866
51.7	36.2	2866
56.2	47.3	2866
56.1	60.7	2866
25.0	121.5	2866
54.8	56.0	2867
45.3	-73.9	2867
28.2	113.1	2867
55.7	37.6	2867
25.0	121.5	2867
37.5	127.0	2867
25.0	121.5	2867
47.3	-1.0	2867
19.7	-101.1	2868
52.2	104.1	2868
39.7	-105.1	2868
41.2	-73.2	2868
53.9	27.6	2868
36.7	117.0	2868
48.7	44.5	2868
40.4	-3.7	2868
23.1	113.3	2868
53.0	28.0	2869
23.1	113.3	2869
48.9	2.3	2869
29.4	48.0	2869
48.0	68.0	2869
53.2	-105.7	2869
48.5	35.0	2869
25.0	102.7	2869
38.7	-77.2	2869
48.9	2.3	2869
47.2	39.7	2870
13.8	100.5	2870
55.8	49.1	2870
47.8	27.9	2870
55.0	82.9	2870
34.7	113.5	2870
42.4	-71.1	2870
56.9	60.6	2870
30.7	104.1	2870
55.7	37.6	2871
30.3	120.2	2871
55.2	61.4	2871
50.0	36.3	2872
23.5	121.0	2872
48.9	2.3	2872
51.5	-0.1	2872
23.1	113.3	2872
56.1	47.3	2872
14.6	121.0	2872
59.9	30.3	2872
31.2	30.0	2872
21.4	39.8	2873
34.8	113.7	2873
55.1	73.1	2873
50.5	30.5	2873
17.4	78.5	2873
46.3	48.0	2873
51.7	39.2	2873
23.5	121.0	2873
22.3	114.2	2873
30.3	120.2	2873
55.0	82.9	2873
42.0	-88.0	2873
50.0	36.3	2873
30.3	120.2	2873
30.3	120.2	2874
33.7	-84.4	2874
48.0	37.8	2874
55.3	61.4	2874
37.5	121.4	2874
55.7	37.6	2874
30.3	120.2	2874
25.0	121.5	2874
45.5	-73.6	2874
-16.5	-68.1	2874
45.5	-73.6	2875
48.3	38.1	2875
30.3	120.2	2875
48.0	68.0	2875
25.0	121.3	2875
30.3	120.2	2875
25.0	88.2	2875
51.7	36.2	2875
53.2	50.1	2875
30.3	120.2	2875
23.1	113.3	2875
40.1	44.1	2876
-22.8	-43.2	2876
45.5	-73.6	2876
23.5	121.0	2876
53.5	49.3	2876
32.1	118.8	2876
45.8	9.2	2876
48.0	37.8	2876
54.9	52.3	2876
48.9	2.3	2877
35.6	139.7	2877
50.4	30.5	2877
48.9	2.3	2877
53.4	83.8	2877
23.5	121.0	2877
24.5	118.1	2877
23.5	121.0	2877
32.1	118.8	2877
23.7	90.4	2877
56.9	60.6	2877
45.5	-73.6	2877
40.5	-74.2	2878
-23.5	-46.6	2878
55.0	73.4	2878
55.0	73.4	2878
34.8	113.7	2878
51.3	58.2	2878
22.3	114.2	2878
24.8	121.0	2878
54.6	39.7	2879
21.0	105.9	2879
32.1	118.8	2879
60.7	77.6	2879
47.0	-98.0	2880
55.2	61.4	2880
55.8	49.2	2880
53.4	83.8	2880
-33.5	-70.7	2881
48.0	37.8	2881
58.6	49.9	2881
54.2	45.2	2881
22.2	114.0	2881
30.3	120.2	2881
48.2	16.4	2881
55.9	37.7	2881
30.3	120.2	2881
30.3	120.2	2881
19.4	-99.1	2881
54.9	52.3	2881
55.7	37.6	2882
56.4	41.3	2882
45.5	-73.6	2882
55.1	61.6	2882
32.1	118.8	2882
55.9	48.3	2882
30.3	120.2	2882
24.1	120.7	2882
31.0	121.4	2882
54.2	45.2	2882
59.6	33.5	2882
45.5	-73.5	2882
47.4	40.1	2882
20.0	77.0	2882
53.7	88.1	2882
36.7	117.0	2883
38.5	-122.8	2883
32.1	118.8	2883
47.2	39.7	2883
41.3	69.3	2883
29.3	47.7	2883
30.3	120.2	2883
30.7	104.1	2883
53.4	56.1	2883
55.7	37.6	2884
41.3	69.3	2884
55.0	73.4	2884
36.7	117.0	2884
30.3	120.2	2884
23.6	87.1	2884
48.9	2.3	2884
51.5	46.0	2884
30.3	120.2	2884
23.5	121.0	2884
23.5	121.0	2884
50.6	36.6	2884
56.1	47.5	2884
50.4	30.5	2884
48.9	2.3	2884
48.5	35.0	2884
30.3	120.2	2884
22.5	114.1	2884
39.9	116.4	2884
30.3	120.2	2884
23.5	121.0	2884
45.5	-73.6	2885
23.5	121.0	2885
48.9	2.3	2885
-29.0	24.0	2885
39.9	116.4	2885
24.1	120.7	2885
21.0	105.9	2885
25.0	121.5	2885
30.1	31.3	2885
55.0	82.9	2885
55.7	37.6	2885
44.2	42.1	2885
22.8	108.3	2886
17.4	78.5	2886
51.7	36.2	2886
-8.5	-36.2	2887
45.5	-73.6	2887
25.0	121.5	2887
6.5	3.4	2887
25.0	121.5	2887
22.3	114.2	2888
53.1	36.2	2888
23.0	120.2	2888
22.3	114.2	2888
55.7	37.6	2889
35.2	59.4	2889
49.4	32.1	2889
52.7	41.4	2889
45.8	16.0	2889
55.0	60.1	2890
23.0	113.7	2890
56.1	47.5	2890
49.4	32.1	2890
55.2	61.4	2890
30.6	114.3	2890
45.0	39.0	2890
56.0	38.0	2890
34.6	-79.0	2890
47.2	39.7	2890
22.3	114.2	2890
22.5	114.1	2890
22.5	114.1	2890
16.4	80.6	2891
55.9	37.8	2891
45.5	-73.6	2891
55.7	24.4	2891
45.5	-73.6	2891
28.6	115.9	2891
25.0	121.5	2891
52.7	41.4	2891
20.5	85.8	2891
50.0	36.3	2891
34.9	117.6	2892
48.7	44.5	2892
40.4	-3.7	2892
30.7	104.1	2892
55.7	37.6	2893
25.0	121.5	2893
23.4	85.3	2893
41.2	-73.2	2893
45.0	42.0	2893
55.7	37.6	2893
30.3	120.2	2893
49.8	24.0	2893
51.4	12.4	2893
45.3	-73.9	2893
55.8	49.2	2893
30.3	120.2	2893
52.6	19.1	2893
22.3	114.2	2893
34.8	113.7	2893
23.1	113.3	2893
55.7	37.6	2894
22.8	108.3	2894
23.5	121.0	2894
45.3	-73.9	2894
53.1	36.2	2894
48.3	18.1	2894
36.1	103.8	2894
24.1	120.7	2894
46.0	25.0	2894
30.3	120.2	2894
45.5	-73.6	2894
48.5	35.0	2895
25.0	121.5	2895
55.4	43.8	2895
27.8	120.5	2895
55.8	49.2	2895
49.6	36.5	2895
39.9	116.4	2895
25.0	121.5	2895
45.5	-73.6	2895
32.1	118.8	2895
43.0	44.7	2895
24.1	120.7	2895
23.1	113.3	2896
30.1	31.3	2896
55.0	73.4	2896
23.1	113.3	2896
48.9	2.3	2896
54.8	56.0	2896
36.1	103.8	2896
48.9	2.3	2896
30.3	120.2	2896
23.5	121.0	2896
50.4	30.5	2896
48.9	2.3	2897
29.9	121.5	2897
55.8	49.2	2897
30.3	120.2	2897
41.0	64.0	2897
50.4	30.5	2897
29.1	119.6	2898
56.1	47.3	2898
39.9	116.4	2898
22.6	88.4	2898
39.9	116.4	2898
54.2	-4.4	2898
23.5	121.0	2898
34.1	-118.3	2898
50.5	30.5	2898
56.1	40.4	2898
55.8	39.0	2899
23.1	113.3	2899
29.1	119.6	2899
23.1	113.3	2899
56.2	47.3	2899
28.2	-105.3	2899
23.5	121.0	2899
55.2	61.4	2899
28.6	-81.3	2899
45.5	-73.6	2899
48.9	2.3	2900
26.6	106.7	2900
34.2	-118.8	2900
50.0	36.3	2900
32.1	118.8	2900
54.2	45.2	2900
25.0	102.7	2900
48.5	32.3	2900
43.5	1.4	2900
-23.5	-46.6	2900
40.7	-74.2	2900
58.0	56.3	2901
37.5	127.0	2901
55.7	37.6	2901
55.3	86.1	2901
30.3	120.2	2901
-40.6	-73.1	2901
55.2	61.4	2901
55.0	82.9	2901
48.7	44.5	2902
55.2	61.4	2902
48.7	44.5	2902
54.3	48.4	2902
55.0	60.1	2902
51.5	46.0	2902
30.3	120.2	2902
30.7	104.1	2902
44.1	9.8	2902
25.0	121.5	2902
56.4	41.3	2903
45.3	-73.9	2903
51.7	55.4	2903
34.0	-117.9	2903
30.3	120.2	2903
55.2	61.4	2903
55.3	61.4	2903
52.7	41.4	2903
55.9	37.8	2903
23.1	113.3	2903
51.2	58.6	2904
56.1	40.4	2904
24.0	121.6	2904
50.6	36.6	2904
25.0	121.5	2904
39.9	116.4	2904
30.0	31.2	2904
48.5	35.0	2905
23.1	113.3	2905
55.2	61.4	2905
37.5	127.0	2905
-29.0	24.0	2905
48.9	2.3	2905
55.9	48.3	2906
48.9	2.3	2906
25.0	121.5	2906
47.0	28.8	2906
37.5	127.0	2906
55.4	13.2	2906
48.5	35.0	2907
25.0	121.5	2907
23.5	121.0	2907
49.4	32.1	2907
34.7	113.5	2907
54.4	61.3	2907
30.3	120.2	2907
48.9	2.3	2907
48.9	2.3	2907
53.3	-6.3	2908
23.5	121.0	2908
45.5	-73.6	2908
-26.1	28.1	2908
39.9	116.4	2908
32.8	-83.6	2908
36.1	103.8	2908
55.0	60.1	2908
51.3	9.5	2908
39.9	116.4	2908
37.5	121.4	2909
51.7	55.4	2909
45.5	-73.6	2909
30.3	120.2	2909
51.5	-0.1	2909
23.5	121.0	2909
48.8	2.2	2909
50.0	36.3	2909
51.5	46.1	2909
56.0	37.9	2909
48.3	25.9	2910
40.4	-3.7	2910
36.7	117.0	2910
30.3	120.2	2910
22.4	114.1	2910
24.1	120.7	2910
23.5	121.0	2910
25.0	121.5	2911
49.8	24.0	2911
43.1	141.3	2911
47.2	39.7	2911
58.6	49.9	2911
56.4	38.7	2911
14.0	-14.0	2911
-18.9	-48.3	2911
30.3	120.2	2911
35.2	113.2	2911
30.3	120.2	2911
56.9	53.2	2911
48.9	2.3	2911
22.3	114.2	2911
45.9	24.1	2912
58.6	49.7	2912
51.3	9.5	2912
30.3	120.2	2912
55.2	59.7	2912
44.0	43.1	2912
30.3	120.2	2912
30.3	120.2	2912
23.1	113.3	2913
45.5	-73.6	2913
32.1	118.8	2913
53.2	50.1	2913
8.0	-66.0	2913
55.3	86.1	2913
-8.0	-34.9	2913
58.7	31.8	2913
55.7	37.6	2913
45.5	-73.6	2913
55.2	61.4	2913
46.3	48.0	2913
53.4	83.8	2913
30.3	120.2	2913
37.5	127.0	2913
45.5	-73.6	2913
25.0	121.5	2913
45.5	-73.6	2913
-22.8	-43.2	2914
56.8	53.2	2914
34.9	117.6	2914
30.3	120.2	2914
47.0	28.8	2914
48.0	37.8	2914
25.0	121.5	2914
31.0	121.4	2915
50.6	36.6	2915
55.7	37.6	2915
51.5	46.0	2915
43.9	125.3	2915
32.1	118.8	2915
45.5	-73.6	2915
56.9	60.6	2915
40.7	109.8	2915
46.7	32.6	2916
-23.5	-46.6	2916
51.2	58.3	2916
46.3	48.0	2916
52.2	48.0	2916
55.7	37.6	2916
23.1	113.3	2916
45.5	-73.6	2916
55.0	50.1	2916
35.6	139.8	2916
47.0	28.9	2916
52.8	52.3	2917
34.0	-117.3	2917
55.2	61.4	2917
31.0	121.4	2917
41.0	64.0	2917
37.5	127.0	2918
23.5	121.0	2918
10.4	123.9	2918
53.0	36.1	2918
51.5	46.0	2918
52.7	41.4	2918
23.5	121.0	2918
17.4	78.5	2918
45.3	-73.9	2918
32.1	118.8	2918
24.1	120.7	2918
53.2	50.1	2918
53.5	49.3	2919
39.9	116.4	2919
30.3	120.2	2919
30.3	120.2	2919
42.7	23.3	2919
22.3	114.2	2919
23.0	120.2	2919
37.1	140.2	2919
56.8	53.2	2920
57.8	40.9	2920
55.7	37.6	2920
48.9	2.3	2920
23.5	121.0	2920
23.5	121.0	2920
34.0	9.0	2921
32.1	118.8	2921
52.4	4.9	2921
22.3	114.2	2921
37.5	126.7	2921
53.1	46.6	2921
46.0	25.0	2921
34.7	113.5	2922
56.9	53.2	2922
45.5	-73.6	2922
30.3	120.2	2922
46.3	48.0	2922
30.3	120.2	2923
36.7	117.0	2923
55.2	61.4	2923
23.5	121.0	2923
39.1	117.2	2923
50.4	30.5	2923
39.9	116.4	2923
47.1	8.2	2923
36.7	117.0	2924
55.7	37.6	2924
45.5	-73.6	2924
45.0	-68.6	2924
45.8	11.7	2924
57.2	65.5	2924
39.9	116.4	2924
41.3	-104.7	2924
54.2	45.2	2924
52.7	41.4	2924
55.7	37.6	2924
51.5	7.0	2924
13.1	80.3	2924
36.6	127.5	2924
28.2	113.1	2925
22.3	114.2	2925
30.3	120.2	2925
54.4	61.3	2925
55.2	61.4	2925
41.8	-87.7	2925
56.7	23.7	2925
47.0	28.8	2925
56.2	47.3	2925
28.6	115.9	2925
4.6	-74.1	2926
50.0	36.3	2926
23.5	121.0	2926
22.6	120.4	2926
55.3	61.4	2926
30.3	120.2	2926
48.9	2.3	2926
48.5	35.0	2927
36.1	103.8	2927
52.4	4.9	2927
57.8	40.9	2927
22.3	114.2	2927
22.8	108.3	2927
41.8	123.4	2927
55.0	60.4	2927
22.3	114.2	2927
55.3	52.1	2927
37.7	12.9	2927
23.5	121.0	2928
48.9	2.3	2928
22.8	108.3	2928
45.0	39.0	2928
23.5	121.0	2928
34.3	108.9	2928
55.0	82.9	2928
55.8	49.1	2928
40.8	16.9	2929
38.5	106.3	2929
52.2	20.8	2929
-40.6	-73.1	2929
31.0	121.4	2929
37.5	127.0	2929
45.5	-73.6	2930
47.9	106.9	2930
43.1	131.9	2930
30.7	104.1	2930
32.1	118.8	2930
50.4	30.5	2930
57.0	41.0	2930
48.9	2.3	2930
41.3	69.3	2930
51.3	9.5	2930
50.0	36.3	2930
55.7	37.6	2930
35.6	139.7	2930
-5.9	-35.2	2930
48.5	35.0	2931
56.8	56.4	2931
51.5	46.0	2931
56.8	53.2	2931
45.5	-73.6	2931
29.0	-111.7	2932
56.8	53.2	2932
50.4	30.5	2932
45.3	-73.9	2932
48.5	32.3	2932
45.5	-73.6	2933
55.4	43.8	2933
36.1	103.8	2933
25.0	118.5	2933
45.3	-73.9	2933
32.1	118.8	2933
30.3	120.2	2933
50.5	30.5	2934
39.9	116.4	2934
49.4	32.1	2934
22.3	114.2	2934
26.6	106.7	2934
48.9	2.3	2934
30.3	120.2	2934
56.6	84.8	2935
-34.1	18.9	2935
45.3	-73.9	2935
36.1	103.8	2935
55.2	61.4	2935
23.5	121.0	2935
56.9	53.2	2935
1.3	103.9	2935
50.4	30.5	2935
37.8	-97.8	2935
52.7	41.4	2935
48.9	2.3	2935
54.8	32.0	2935
30.3	120.2	2935
40.5	-74.2	2936
40.5	-74.2	2936
25.0	121.3	2936
23.5	121.0	2936
52.7	41.4	2936
55.9	38.4	2936
25.0	121.5	2936
39.7	-90.2	2936
41.0	75.0	2936
45.8	27.1	2936
26.1	119.3	2936
28.2	113.1	2936
23.1	113.3	2936
53.5	49.3	2937
39.7	-105.1	2937
51.7	55.4	2937
55.3	86.1	2937
47.4	40.1	2937
54.6	39.7	2937
55.7	37.6	2937
55.0	60.1	2937
51.5	46.0	2937
41.3	-104.7	2937
45.4	11.0	2937
26.6	106.7	2937
29.9	121.5	2937
45.5	-73.6	2937
55.0	50.1	2937
56.1	40.4	2938
30.3	120.2	2938
57.8	40.9	2938
51.3	9.5	2938
22.6	88.4	2938
54.6	52.8	2938
28.7	77.2	2939
22.4	114.1	2939
48.0	37.9	2939
52.4	4.9	2939
56.1	60.7	2939
55.7	37.6	2939
59.3	18.1	2939
55.8	37.6	2939
41.8	123.4	2940
32.1	118.8	2940
51.3	37.8	2940
48.9	38.4	2940
17.4	78.5	2940
41.1	-81.7	2940
31.8	120.0	2940
22.6	88.4	2940
23.1	113.3	2940
-34.7	-58.7	2940
55.6	51.8	2940
-29.0	24.0	2941
39.0	-77.5	2941
48.9	2.3	2941
55.8	37.6	2941
55.8	37.6	2941
40.7	-74.2	2941
56.3	44.0	2941
24.1	120.7	2941
53.4	83.8	2941
53.8	10.0	2942
45.5	-73.6	2942
23.5	121.0	2942
23.1	113.3	2942
48.9	2.3	2942
19.7	-101.1	2942
48.9	2.3	2943
22.5	114.1	2943
1.3	103.9	2943
47.9	35.3	2943
30.3	120.2	2943
23.1	113.3	2943
51.7	55.4	2943
56.0	92.9	2943
15.3	73.9	2944
52.7	41.4	2944
55.2	61.4	2944
54.3	48.4	2944
25.0	102.7	2944
45.5	-73.6	2944
64.6	39.8	2944
22.6	120.4	2945
23.5	121.0	2945
35.2	115.4	2945
34.7	113.5	2945
57.0	41.0	2945
30.6	114.3	2945
58.6	49.7	2945
38.7	-77.2	2945
32.1	118.8	2945
55.7	37.6	2946
41.7	44.8	2946
55.3	61.4	2946
45.0	39.0	2946
59.9	30.3	2946
39.9	116.4	2946
55.0	50.1	2946
23.1	113.3	2946
-12.4	-39.2	2947
56.2	47.3	2947
22.8	108.3	2947
51.3	37.8	2947
51.5	-0.1	2948
25.0	121.5	2948
41.9	12.5	2948
30.3	120.2	2948
55.3	61.4	2948
46.0	25.0	2948
52.7	41.4	2948
45.5	-73.6	2948
22.6	120.4	2948
50.9	16.5	2949
53.2	50.1	2949
56.8	53.2	2949
13.8	100.5	2950
32.8	-96.8	2950
55.2	61.4	2950
22.5	114.1	2950
8.0	-66.0	2950
30.3	120.2	2950
54.2	45.2	2950
30.3	120.2	2950
39.9	116.4	2950
22.3	114.2	2950
48.9	36.3	2950
25.3	55.3	2951
51.5	-0.1	2951
56.0	-4.6	2951
23.5	121.0	2951
56.5	85.0	2951
45.5	-73.6	2951
26.1	119.3	2951
55.0	73.4	2952
45.5	-73.6	2952
4.6	-74.1	2952
-39.8	-73.2	2952
45.5	-73.6	2952
32.1	118.8	2952
22.3	114.2	2952
55.8	38.0	2952
7.1	-73.1	2952
32.1	118.8	2952
37.8	-97.8	2953
54.8	56.0	2953
28.2	113.1	2953
51.5	46.0	2953
55.7	37.6	2953
42.3	-82.9	2953
37.5	121.4	2954
30.3	120.2	2954
43.3	77.0	2954
45.5	-73.6	2954
51.3	9.5	2954
56.9	60.6	2954
54.9	52.3	2954
51.5	81.3	2954
34.0	-117.9	2954
51.3	58.2	2955
37.5	127.0	2955
55.8	49.2	2955
34.3	108.9	2955
51.5	46.0	2955
55.8	37.6	2955
55.8	52.1	2955
51.3	37.8	2956
30.3	120.2	2956
23.1	113.3	2956
51.7	36.2	2956
57.6	39.9	2956
22.3	114.2	2957
53.9	27.6	2957
55.7	37.9	2957
31.9	117.3	2957
56.1	40.4	2957
50.9	34.8	2957
36.1	-115.1	2957
55.2	61.4	2957
30.7	104.1	2957
25.0	121.5	2958
56.1	47.5	2958
42.3	-71.1	2958
40.5	-74.2	2958
23.5	121.0	2958
46.3	48.0	2958
55.7	37.6	2958
39.9	116.4	2958
50.4	30.5	2958
45.5	-73.6	2958
48.5	35.0	2959
48.9	2.3	2959
59.3	18.1	2959
55.7	37.6	2959
55.7	37.6	2959
45.3	-73.9	2959
49.8	24.0	2959
30.3	120.2	2959
23.1	113.3	2959
34.7	113.5	2959
47.2	39.7	2959
56.9	35.9	2959
32.1	118.8	2959
53.5	49.1	2959
39.1	117.2	2960
25.0	121.5	2960
57.8	40.9	2960
32.1	118.8	2960
22.2	114.0	2960
56.1	101.6	2960
38.6	-90.2	2960
11.0	77.0	2960
23.1	113.3	2960
45.5	-73.6	2960
25.0	121.3	2960
34.8	113.7	2961
45.3	-73.9	2961
1.6	110.4	2961
45.5	-73.6	2961
39.1	117.2	2961
56.8	53.2	2961
55.7	37.6	2961
41.9	-88.2	2961
51.5	46.0	2961
22.3	114.2	2961
33.4	-112.0	2961
48.7	44.5	2961
38.3	-105.1	2961
30.3	120.2	2961
56.4	41.3	2962
21.0	105.9	2962
25.0	121.5	2962
30.3	120.2	2962
56.9	53.2	2962
24.1	120.7	2962
49.4	27.0	2962
30.3	120.2	2962
30.3	120.2	2962
22.3	114.2	2962
23.5	121.0	2962
20.0	77.0	2962
39.1	117.2	2963
37.5	127.0	2963
55.0	73.4	2963
23.5	121.0	2963
59.9	30.3	2963
47.2	39.7	2963
39.9	116.4	2963
57.9	35.0	2963
50.0	36.3	2963
30.7	104.1	2963
30.3	120.2	2963
40.5	-74.2	2964
45.5	-73.6	2964
46.7	32.6	2964
37.5	127.0	2964
49.1	33.4	2964
50.9	128.5	2964
55.2	61.4	2964
20.0	77.0	2964
50.0	36.3	2965
12.2	-86.3	2965
23.5	121.0	2965
10.0	8.0	2965
55.8	38.0	2965
25.0	121.3	2965
52.7	41.4	2965
23.5	121.0	2965
53.7	91.7	2965
51.8	36.2	2966
47.6	-122.3	2966
25.0	121.5	2966
45.5	-73.6	2966
55.3	61.4	2966
23.0	120.2	2966
53.1	49.9	2966
39.9	116.4	2966
30.3	120.2	2966
55.2	59.7	2966
55.2	61.4	2967
36.1	103.8	2967
30.3	120.2	2967
50.4	30.5	2967
54.2	45.2	2967
52.2	48.0	2967
35.2	115.4	2967
50.0	36.3	2967
32.1	118.8	2968
54.3	48.4	2968
55.2	61.4	2968
58.2	68.3	2968
23.5	121.0	2968
45.3	-73.9	2968
23.1	113.3	2968
46.5	30.7	2968
45.5	-73.6	2969
45.5	-73.6	2969
25.0	102.7	2969
55.2	59.7	2969
55.7	37.6	2969
57.0	41.0	2969
41.2	-73.2	2969
30.3	120.2	2969
52.6	19.1	2969
43.4	-80.5	2970
55.0	73.4	2970
-36.8	-73.0	2970
19.7	-101.1	2970
-33.0	-71.6	2970
45.8	126.7	2970
30.3	120.2	2970
55.2	59.7	2970
45.5	-73.6	2971
23.5	121.0	2971
54.4	61.3	2971
51.3	9.5	2971
45.5	-73.6	2971
55.7	37.6	2971
55.7	37.6	2971
25.0	121.5	2971
34.0	-117.9	2971
37.8	128.9	2972
30.3	120.2	2972
55.2	61.4	2972
55.6	40.7	2972
39.9	116.4	2972
24.1	120.7	2972
23.5	121.0	2972
47.2	-1.6	2972
56.1	47.5	2972
24.1	120.5	2973
58.5	31.3	2973
37.5	127.0	2973
51.7	36.2	2974
8.0	-66.0	2974
45.3	-73.9	2974
50.0	36.3	2974
45.5	-73.6	2974
33.8	-117.8	2974
19.8	85.9	2974
39.3	-76.6	2974
26.1	119.3	2975
48.9	2.3	2975
53.2	50.7	2975
55.7	37.6	2975
9.8	-63.2	2975
41.0	29.2	2975
55.7	37.6	2975
39.9	116.4	2975
29.4	48.0	2975
45.5	-73.6	2976
35.7	51.4	2976
48.9	2.3	2976
30.3	120.2	2976
26.1	119.3	2976
55.0	50.1	2976
32.1	118.8	2976
48.9	2.3	2977
4.6	-74.1	2977
53.2	50.1	2977
25.0	102.7	2977
19.4	-99.1	2977
51.5	-0.1	2977
22.6	120.4	2977
55.2	59.7	2977
45.5	-73.6	2977
37.5	127.0	2977
55.1	36.6	2977
23.0	120.2	2977
40.0	45.0	2978
45.5	-73.6	2978
47.3	39.9	2978
57.2	65.5	2978
54.0	37.6	2978
36.7	117.0	2978
47.2	39.7	2978
22.8	108.3	2978
50.4	30.5	2978
47.2	39.7	2979
55.8	37.6	2979
36.2	-115.1	2979
-22.8	-43.2	2979
51.7	36.2	2980
21.3	-157.8	2980
55.0	73.4	2980
20.2	85.8	2980
30.3	120.2	2980
25.0	121.5	2980
41.2	-73.2	2980
22.6	88.4	2980
22.5	114.1	2980
4.6	-74.1	2981
45.5	-73.6	2981
34.3	108.9	2981
23.1	113.3	2981
55.7	37.6	2981
45.5	-73.6	2982
22.5	114.1	2982
56.1	47.3	2982
37.5	127.0	2982
51.3	9.5	2982
43.3	76.9	2982
56.9	53.2	2982
51.7	55.4	2982
55.8	37.6	2982
23.1	113.3	2982
54.9	61.4	2982
45.5	-73.6	2983
17.5	78.5	2983
51.3	9.5	2983
23.5	121.0	2983
34.7	135.5	2983
30.3	120.2	2983
30.3	120.2	2983
